,itemid,num_patients
1903,2848,1
1904,2849,1
1905,2850,1
1906,2852,2
1907,2854,2
1908,2855,1
1909,2856,1
1910,2858,1
1911,2860,1
1912,2861,1
1913,2862,2
1914,2863,1
1915,2865,1
1916,2866,1
1917,2868,1
1918,2869,1
1919,2870,1
1920,2872,10
1921,2874,1
1922,2875,1
1923,2876,1
1924,2877,1
1925,2879,1
1926,2880,1
1927,2882,1
1928,2883,1
1929,2889,1
1930,2898,1
1931,2901,1
1932,2902,1
1933,2903,1
1934,2907,3
1935,2908,1
1936,2909,1
1937,2910,1
1938,2913,3
1939,2915,1
1940,2918,1
1941,2919,1
1942,2920,1
1943,2921,198
1944,2922,1
1945,2924,4
1946,2925,2
1947,2929,3
1948,2932,2
1949,2933,1
1950,2934,1
1951,2935,7
1952,2936,5
1953,2937,5
1954,2938,2
1955,2940,1
1956,2943,1
1957,2944,1
1958,2945,1
1959,2946,2
1960,2947,3
1961,2948,1
1962,2949,1
1963,2950,1
1964,2951,2
1965,2952,1
1966,2953,1
1967,2955,1
1968,2956,1
1969,2957,4
1970,2958,1
1971,2959,1
1972,2960,1
1973,2961,1
1974,2962,1
1975,2963,1
1976,2964,1
1977,2965,1
1978,2966,1
1979,2967,1
1980,2968,3
1981,2969,1
1982,2971,2
1983,2972,1
1984,2973,2
1985,2974,1
1986,2976,22
1987,2978,1
1988,2981,2
1989,2983,1
1990,2984,1
1991,2985,1
1992,2986,1
1993,2987,2
1994,2988,1
1995,2989,1
1996,2990,1
1997,2992,1
1998,2993,11
1999,2998,1
2000,3000,1
2001,3001,4
2002,3002,1
2003,3003,1
2004,3004,1
2005,3005,1
2006,3008,1
2007,3009,1
2008,3010,1
2009,3011,1
2010,3013,1
2011,3014,17
2012,3015,1
2013,3016,1
2014,3017,1
2015,3018,1
2016,3019,1
2017,3020,1
2018,3028,1
2019,3029,2
2020,3030,3
2021,3031,2
2022,3032,2
2023,3033,8
2024,3034,4
2025,3036,6
2026,3037,2
2027,3038,1
2028,3041,2
2029,3042,1
2030,3043,1
2031,3044,1
2032,3045,1
2033,3046,1
2034,3047,1
2035,3048,1
2036,3049,1
2037,3050,5
2038,3051,3
2039,3052,2
2040,3056,1
2041,3058,5
2042,3059,1
2043,3060,1
2044,3061,1
2045,3063,1
2046,3064,1
2047,3066,1
2048,3067,3
2049,3068,1
2050,3069,1
2051,3070,1
2052,3071,1
2053,3072,1
2054,3074,1
2055,3075,1
2056,3077,1
2057,3078,1
2058,3079,1
2059,3081,1
2060,3082,4
2061,3083,1
2062,3084,1
2063,3086,1
2064,3087,1
2065,3088,1
2066,3089,2
2067,3090,1
2068,3091,1
2069,3094,1
2070,3095,1
2071,3097,1
2072,3098,7
2073,3100,2
2074,3101,1
2075,3102,1
2076,3105,1
2077,3106,1
2078,3107,1
2079,3108,1
2080,3109,9
2081,3110,1
2082,3111,2
2083,3112,1
2084,3113,3
2085,3114,3
2086,3115,1
2087,3118,1
2088,3119,1
2089,3120,1
2090,3121,1
2091,3122,4
2092,3124,1
2093,3125,1
2094,3126,5
2095,3127,1
2096,3128,1
2097,3131,5
2098,3132,1
2099,3134,1
2100,3135,1
2101,3136,1
2102,3137,1
2103,3138,1
2104,3139,2
2105,3140,1
2106,3142,3
2107,3143,2
2108,3145,1
2109,3147,1
2110,3148,1
2111,3158,1
2112,3160,3
2113,3161,1
2114,3167,1
2115,3168,7
2116,3169,3
2117,3172,1
2118,3174,1
2119,3175,2
2120,3176,1
2121,3177,1
2122,3178,1
2123,3179,1
2124,3180,1
2125,3181,1
2126,3182,1
2127,3183,1
2128,3184,1
2129,3186,2
2130,3188,1
2131,3189,1
2132,3190,1
2133,3191,1
2134,3192,2
2135,3194,1
2136,3195,1
2137,3197,1
2138,3199,1
2139,3200,1
2140,3201,1
2141,3202,3
2142,3204,6
2143,3206,1
2144,3207,1
2145,3208,1
2146,3209,7
2147,3210,4
2148,3211,4
2149,3212,4
2150,3213,1
2151,3214,1
2152,3215,1
2153,3216,1
2154,3217,1
2155,3218,1
2156,3219,13
2157,3220,1
2158,3222,1
2159,3223,102
2160,3226,1
2161,3228,1
2162,3233,1
2163,3235,2
2164,3236,1
2165,3238,1
2166,3239,1
2167,3240,1
2168,3241,1
2169,3242,1
2170,3243,1
2171,3244,1
2172,3245,2
2173,3246,1
2174,3248,1
2175,3249,25
2176,3250,2
2177,3253,1
2178,3254,1
2179,3256,1
2180,3257,1
2181,3258,1
2182,3259,2
2183,3260,1
2184,3262,1
2185,3263,6
2186,3264,1
2187,3265,3
2188,3268,1
2189,3269,2
2190,3270,1
2191,3271,2
2192,3274,2
2193,3277,1
2194,3281,1
2195,3283,1
2196,3285,1
2197,3286,4
2198,3288,157
2199,3291,5308
2200,3292,3808
2201,3293,5287
2202,3294,3522
2203,3295,3652
2204,3296,19
2205,3297,18
2206,3298,11
2207,3299,14
2208,3302,12
2209,3303,3808
2210,3304,5148
2211,3306,2074
2212,3307,291
2213,3309,4
2214,3310,312
2215,3311,1542
2216,3312,7282
2217,3313,7292
2218,3314,2424
2219,3315,2423
2220,3316,1028
2221,3317,1029
2222,3318,1110
2223,3319,1112
2224,3320,1011
2225,3321,1016
2226,3322,1023
2227,3323,1023
2228,3324,332
2229,3325,332
2230,3326,363
2231,3327,2098
2232,3328,1904
2233,3329,2417
2234,3330,10
2235,3331,1
2236,3333,4423
2237,3334,1
2238,3335,4846
2239,3336,2164
2240,3337,1202
2241,3338,5508
2242,3339,5508
2243,3340,5001
2244,3341,4535
2245,3343,48
2246,3344,16
2247,3345,138
2248,3346,846
2249,3347,17
2250,3348,5830
2251,3349,4
2252,3350,39
2253,3351,1070
2254,3352,625
2255,3353,7051
2256,3354,18
2257,3356,41
2258,3358,17
2259,3359,1
2260,3362,57
2261,3363,59
2262,3364,10
2263,3365,59
2264,3366,1685
2265,3367,331
2266,3369,78
2267,3370,469
2268,3372,62
2269,3373,6760
2270,3374,2185
2271,3376,26
2272,3377,66
2273,3378,16
2274,3380,63
2275,3381,559
2276,3382,633
2277,3383,132
2278,3384,2802
2279,3385,4412
2280,3386,4939
2281,3388,24
2282,3390,10
2283,3391,18
2284,3392,23
2285,3393,806
2286,3394,99
2287,3396,801
2288,3397,67
2289,3398,1173
2290,3399,1123
2291,3400,1492
2292,3401,1439
2293,3402,134
2294,3403,1452
2295,3404,1471
2296,3405,985
2297,3407,2517
2298,3408,5026
2299,3409,1686
2300,3412,6440
2301,3414,21
2302,3416,6
2303,3417,493
2304,3418,85
2305,3419,2205
2306,3420,3087
2307,3421,1768
2308,3422,1811
2309,3423,1213
2310,3424,293
2311,3425,1550
2312,3426,23
2313,3427,2326
2314,3428,2396
2315,3429,2379
2316,3430,2375
2317,3432,414
2318,3433,20
2319,3436,2399
2320,3437,1845
2321,3438,2528
2322,3439,248
2323,3442,19
2324,3444,59
2325,3445,3942
2326,3446,7861
2327,3447,6735
2328,3448,1636
2329,3449,18
2330,3450,5219
2331,3451,4534
2332,3452,778
2333,3453,353
2334,3454,396
2335,3455,67
2336,3456,63
2337,3457,196
2338,3458,283
2339,3459,1762
2340,3460,1859
2341,3463,42
2342,3465,4074
2343,3466,1143
2344,3467,626
2345,3468,249
2346,3469,75
2347,3471,75
2348,3472,811
2349,3474,338
2350,3475,20
2351,3476,5115
2352,3477,2445
2353,3479,143
2354,3480,2091
2355,3482,407
2356,3483,2343
2357,3484,2441
2358,3485,135
2359,3486,134
2360,3487,4807
2361,3488,828
2362,3489,7
2363,3490,3
2364,3492,16
2365,3494,2047
2366,3495,2240
2367,3496,326
2368,3497,189
2369,3498,52
2370,3502,201
2371,3503,1820
2372,3504,56
2373,3509,1854
2374,3510,55
2375,3511,3459
2376,3512,4300
2377,3513,4435
2378,3514,23
2379,3516,428
2380,3517,36
2381,3518,1374
2382,3519,5190
2383,3520,4917
2384,3521,7
2385,3522,42
2386,3523,2400
2387,3524,30
2388,3525,1512
2389,3528,343
2390,3530,876
2391,3531,6
2392,3532,23
2393,3536,1035
2394,3537,468
2395,3538,1061
2396,3539,13
2397,3540,220
2398,3543,2262
2399,3544,1707
2400,3545,24
2401,3546,204
2402,3547,2423
2403,3548,11
2404,3549,1690
2405,3550,211
2406,3551,1721
2407,3553,10
2408,3554,137
2409,3555,1783
2410,3556,1113
2411,3557,233
2412,3559,4947
2413,3562,11
2414,3563,3523
2415,3564,2440
2416,3565,3760
2417,3566,1205
2418,3567,56
2419,3568,5791
2420,3569,1401
2421,3570,1988
2422,3572,4846
2423,3573,119
2424,3576,1954
2425,3577,5134
2426,3578,120
2427,3579,560
2428,3580,4448
2429,3581,4448
2430,3582,4448
2431,3583,3745
2432,3584,234
2433,3591,1417
2434,3592,1073
2435,3593,11
2436,3594,14
2437,3595,850
2438,3596,78
2439,3598,2258
2440,3599,311
2441,3600,92
2442,3601,106
2443,3603,7561
2444,3605,2026
2445,3606,36
2446,3607,5449
2447,3608,2
2448,3609,4948
2449,3611,948
2450,3612,43
2451,3614,834
2452,3615,4148
2453,3616,4932
2454,3617,817
2455,3618,42
2456,3622,33
2457,3624,126
2458,3625,1147
2459,3626,3219
2460,3627,5179
2461,3628,2400
2462,3630,2216
2463,3631,3015
2464,3632,5146
2465,3633,25
2466,3634,4946
2467,3637,24
2468,3638,2427
2469,3639,31
2470,3640,295
2471,3641,1141
2472,3642,4319
2473,3643,10
2474,3644,13
2475,3645,2168
2476,3646,287
2477,3647,383
2478,3651,41
2479,3652,5416
2480,3653,1
2481,3654,6670
2482,3655,4890
2483,3656,5779
2484,3657,345
2485,3658,45
2486,3660,2452
2487,3661,40
2488,3663,2494
2489,3664,4198
2490,3665,2520
2491,3666,336
2492,3667,339
2493,3668,45
2494,3669,5196
2495,3670,79
2496,3671,113
2497,3672,33
2498,3673,25
2499,3676,26
2500,3678,11
2501,3679,354
2502,3681,1316
2503,3683,639
2504,3684,707
2505,3685,6456
2506,3686,5135
2507,3687,20
2508,3688,961
2509,3689,977
2510,3690,3652
2511,3692,3741
2512,3693,988
2513,3694,5312
2514,3695,13
2515,3723,4839
2516,3724,45
2517,3725,69
2518,3726,31
2519,3727,247
2520,3728,796
2521,3732,2713
2522,3734,5262
2523,3735,3574
2524,3736,1116
2525,3737,795
2526,3738,5138
2527,3740,1435
2528,3742,5192
2529,3744,363
2530,3745,2416
2531,3746,872
2532,3747,2742
2533,3748,6
2534,3750,783
2535,3751,3
2536,3754,5319
2537,3755,81
2538,3756,488
2539,3757,520
2540,3759,6288
2541,3761,6364
2542,3765,3382
2543,3766,50
2544,3768,5319
2545,3770,5192
2546,3771,5319
2547,3773,438
2548,3774,438
2549,3775,438
2550,3776,1
2551,3777,439
2552,3779,5192
2553,3780,5319
2554,3784,1127
2555,3785,1119
2556,3786,36
2557,3788,10
2558,3789,6222
2559,3791,5192
2560,3792,2741
2561,3793,176
2562,3796,174
2563,3798,1
2564,3799,6286
2565,3801,288
2566,3802,289
2567,3803,2746
2568,3807,14
2569,3808,1324
2570,3809,1435
2571,3810,3066
2572,3811,719
2573,3816,320
2574,3817,320
2575,3818,273
2576,3819,299
2577,3822,322
2578,3827,223
2579,3828,158
2580,3829,444
2581,3830,447
2582,3831,447
2583,3832,444
2584,3834,5723
2585,3835,1348
2586,3836,1440
2587,3837,1348
2588,3838,1440
2589,3839,1438
2590,4169,7861
2591,4171,7861
2592,4175,7861
2593,4180,7861
2594,4181,7861
2595,4183,7861
2596,4184,7861
2597,4185,7861
2598,4186,7861
2599,4187,3942
2600,4188,3942
2601,4189,208
2602,4191,27
2603,4192,27
2604,4193,41
2605,4194,65
2606,4195,27
2607,4196,1400
2608,4197,6130
2609,4198,1
2610,4199,1400
2611,4200,5569
2612,4201,1405
2613,4202,1403
2614,4203,1405
2615,4204,5
2616,4208,11
2617,4209,86
2618,4210,3
2619,4212,7
2620,4213,9
2621,4214,1
2622,4215,12
2623,4217,49
2624,4218,4
2625,4219,19
2626,4220,12
2627,4223,14
2628,4225,161
2629,4227,30
2630,4228,12
2631,4230,44
2632,4231,2
2633,4234,2
2634,4235,35
2635,4236,7
2636,4237,32
2637,4238,280
2638,4239,25
2639,4240,13
2640,4241,32
2641,4243,22
2642,4244,1
2643,4246,4
2644,4247,1
2645,4248,1
2646,4249,9
2647,4250,3
2648,4251,12
2649,4252,39
2650,4254,1
2651,4256,82
2652,4262,8
2653,4263,4
2654,4264,1
2655,4266,1
2656,4267,134
2657,4268,1
2658,4271,7
2659,4272,9
2660,4273,33
2661,4278,17
2662,4279,52
2663,4281,25
2664,4282,5
2665,4285,1
2666,4286,1
2667,4289,4
2668,4291,2
2669,4292,3
2670,4296,15
2671,4297,2
2672,4298,3
2673,4299,20
2674,4303,2
2675,4304,1
2676,4305,2
2677,4310,20
2678,4311,20
2679,4312,3
2680,4315,3
2681,4319,2
2682,4320,27
2683,4321,4
2684,4322,1
2685,4326,65
2686,4334,24
2687,4340,67
2688,4342,5
2689,4347,19
2690,4349,28
2691,4350,8
2692,4353,46
2693,4354,9
2694,4355,20
2695,4360,1
2696,4362,33
2697,4363,1
2698,4364,3
2699,4365,1
2700,4369,5
2701,4370,93
2702,4371,3
2703,4372,80
2704,4373,3
2705,4374,1
2706,4375,3
2707,4377,20
2708,4381,3
2709,4383,22
2710,4385,3
2711,4386,4
2712,4388,10
2713,4389,20
2714,4390,9
2715,4391,3
2716,4400,1
2717,4406,6
2718,4407,11
2719,4410,9
2720,4412,40
2721,4414,12
2722,4415,20
2723,4417,1
2724,4419,65
2725,4420,7
2726,4426,18
2727,4428,1
2728,4430,1
2729,4433,3
2730,4435,6
2731,4436,8
2732,4437,15
2733,4441,1
2734,4444,1
2735,4445,10
2736,4446,1
2737,4448,1
2738,4449,5
2739,4451,1
2740,4457,1
2741,4458,1
2742,4459,2
2743,4461,3
2744,4462,3
2745,4466,11
2746,4467,18
2747,4472,5
2748,4475,11
2749,4476,12
2750,4477,3
2751,4478,4
2752,4480,16
2753,4483,1
2754,4484,1
2755,4486,1
2756,4487,1
2757,4490,2
2758,4496,1
2759,4497,1
2760,4501,1
2761,4502,1
2762,4503,3
2763,4504,162
2764,4505,2
2765,4508,1
2766,4511,24
2767,4513,15
2768,4514,8
2769,4518,2
2770,4519,1
2771,4520,2
2772,4523,2
2773,4524,7
2774,4525,12
2775,4526,2
2776,4527,4
2777,4532,3
2778,4534,20
2779,4538,10
2780,4539,38
2781,4540,7
2782,4542,5
2783,4543,3
2784,4544,6
2785,4545,16
2786,4548,14
2787,4549,36
2788,4551,1
2789,4553,2
2790,4555,7
2791,4556,31
2792,4557,10
2793,4560,8
2794,4561,3
2795,4562,1
2796,4564,13
2797,4565,1
2798,4566,1
2799,4568,82
2800,4571,7
2801,4576,2
2802,4578,1
2803,4579,4
2804,4585,54
2805,4587,6
2806,4588,6
2807,4590,6
2808,4595,45
2809,4597,7
2810,4599,63
2811,4601,11
2812,4603,739
2813,4604,2
2814,4605,23
2815,4606,5
2816,4607,5
2817,4613,3
2818,4615,2
2819,4617,6
2820,4618,1
2821,4619,12
2822,4620,2
2823,4622,24
2824,4623,8
2825,4625,40
2826,4630,3
2827,4632,9
2828,4636,2
2829,4638,1
2830,4639,2
2831,4641,52
2832,4643,2
2833,4645,1
2834,4646,1
2835,4647,3
2836,4648,14
2837,4649,6
2838,4650,4
2839,4651,5
2840,4652,1
2841,4654,57
2842,4660,5
2843,4661,1
2844,4663,4
2845,4666,2
2846,4669,11
2847,4670,2
2848,4672,1
2849,4674,1
2850,4676,3
2851,4677,12
2852,4678,1
2853,4679,1
2854,4680,1
2855,4681,2
2856,4683,1
2857,4684,9
2858,4685,1
2859,4686,1
2860,4689,8
2861,4692,2
2862,4693,1
2863,4694,1
2864,4695,1
2865,4696,2
2866,4698,1
2867,4701,4
2868,4702,3
2869,4705,1
2870,4706,8
2871,4707,54
2872,4708,6
2873,4709,1
2874,4712,1
2875,4713,4
2876,4715,2
2877,4716,17
2878,4718,1
2879,4719,2
2880,4720,1
2881,4721,1
2882,4722,1
2883,4723,2
2884,4724,1
2885,4726,2
2886,4727,1
2887,4729,20
2888,4732,11
2889,4735,2
2890,4736,1
2891,4737,1
2892,4738,3
2893,4739,20
2894,4740,2
2895,4743,12
2896,4744,2
2897,4750,10
2898,4753,2160
2899,4755,1
2900,4761,8
2901,4762,2
2902,4769,4
2903,4770,3
2904,4773,2
2905,4783,6
2906,4784,1
2907,4788,11
2908,4789,4
2909,4790,3
2910,4791,6
2911,4792,13
2912,4793,12
2913,4795,13
2914,4797,6
2915,4799,3
2916,4801,19
2917,4803,1
2918,4805,1
2919,4806,6
2920,4807,1
2921,4810,18
2922,4812,29
2923,4813,13
2924,4816,3
2925,4817,6
2926,4820,5
2927,4821,1
2928,4822,1
2929,4823,2
2930,4824,1
2931,4833,1
2932,4840,2
2933,4842,1
2934,4843,3
2935,4844,18
2936,4849,1
2937,4850,10
2938,4852,2
2939,4855,6
2940,4856,2
2941,4858,4
2942,4860,2
2943,4862,7
2944,4865,1
2945,4867,49
2946,4870,1
2947,4871,2
2948,4872,1
2949,4873,1
2950,4874,1
2951,4875,27
2952,4880,1
2953,4887,3
2954,4888,9
2955,4889,45
2956,4893,1
2957,4894,1
2958,4895,2
2959,4898,2
2960,4900,3
2961,4901,2
2962,4902,5
2963,4905,11
2964,4910,13
2965,4911,12
2966,4914,6
2967,4915,1
2968,4918,11
2969,4919,1
2970,4922,1
2971,4925,3
2972,4926,1
2973,4928,1
2974,4929,5
2975,4936,2
2976,4937,3
2977,4941,3
2978,4944,2
2979,4946,1
2980,4947,15
2981,4948,10
2982,4950,5
2983,4951,4
2984,4952,15
2985,4953,4
2986,4954,4
2987,4955,1
2988,4956,8
2989,4957,2
2990,4958,2
2991,4960,9
2992,4966,4
2993,4968,1
2994,4969,1
2995,4970,6
2996,4972,3
2997,4976,3
2998,4977,1
2999,4986,14
3000,4990,1
3001,4994,6
3002,5000,1
3003,5003,1
3004,5004,1
3005,5012,13
3006,5015,13
3007,5016,1
3008,5017,35
3009,5020,12
3010,5022,1
3011,5024,8
3012,5025,3
3013,5026,1
3014,5032,19
3015,5035,146
3016,5036,7
3017,5039,1
3018,5040,1
3019,5042,1
3020,5043,4
3021,5045,14
3022,5048,28
3023,5049,1
3024,5051,5
3025,5055,2
3026,5057,1
3027,5060,2
3028,5062,1
3029,5063,2
3030,5066,5
3031,5067,2
3032,5068,1
3033,5071,1
3034,5075,4
3035,5077,1
3036,5080,4
3037,5083,1
3038,5086,2
3039,5088,1
3040,5089,1
3041,5096,1
3042,5098,1
3043,5099,1
3044,5106,5
3045,5110,1
3046,5113,3
3047,5114,2
3048,5115,4
3049,5119,1
3050,5123,4
3051,5128,1
3052,5130,1
3053,5133,1
3054,5141,6
3055,5142,1
3056,5145,1
3057,5152,1
3058,5153,5
3059,5155,1
3060,5157,2
3061,5159,1
3062,5162,1
3063,5164,1
3064,5166,2
3065,5167,1
3066,5168,1
3067,5186,1
3068,5189,2
3069,5192,5
3070,5194,1
3071,5195,2
3072,5199,3
3073,5200,4
3074,5204,1
3075,5205,1
3076,5206,2
3077,5210,1
3078,5212,1
3079,5213,3
3080,5214,1
3081,5215,2
3082,5218,1
3083,5220,1
3084,5221,1
3085,5226,1
3086,5229,1
3087,5234,1
3088,5244,2
3089,5245,1
3090,5247,1
3091,5248,7
3092,5249,1
3093,5257,1
3094,5258,1
3095,5259,1
3096,5260,1
3097,5261,1
3098,5262,16
3099,5263,1
3100,5265,4
3101,5273,1
3102,5280,1
3103,5281,4
3104,5282,3
3105,5283,3
3106,5285,1
3107,5289,1
3108,5292,2
3109,5293,5
3110,5301,2
3111,5309,4
3112,5311,2
3113,5316,1
3114,5320,1
3115,5321,3
3116,5325,2
3117,5329,1
3118,5333,2
3119,5340,4
3120,5343,1
3121,5346,1
3122,5347,1
3123,5353,5
3124,5356,1
3125,5361,2
3126,5374,1
3127,5380,1
3128,5384,2
3129,5386,1
3130,5387,1
3131,5388,1
3132,5391,1
3133,5392,1
3134,5394,5
3135,5395,1
3136,5396,4
3137,5401,1
3138,5404,3
3139,5410,1
3140,5412,1
3141,5413,2
3142,5421,3
3143,5431,4
3144,5434,4
3145,5435,2
3146,5439,3
3147,5441,1
3148,5442,2
3149,5450,3
3150,5453,1
3151,5455,4
3152,5456,2
3153,5461,6
3154,5462,1
3155,5464,2
3156,5468,2
3157,5469,5
3158,5470,5
3159,5473,1
3160,5478,2
3161,5483,10
3162,5485,10
3163,5486,1
3164,5487,1
3165,5492,134
3166,5500,4
3167,5501,1
3168,5502,1
3169,5503,1
3170,5505,2
3171,5507,2
3172,5513,1
3173,5515,2
3174,5521,3
3175,5523,5
3176,5527,1
3177,5528,4
3178,5541,2
3179,5543,6
3180,5545,2
3181,5548,3
3182,5554,1
3183,5556,7
3184,5557,2
3185,5558,1
3186,5559,1
3187,5560,1
3188,5561,1
3189,5562,1
3190,5563,1
3191,5564,1
3192,5565,3
3193,5566,2
3194,5575,1
3195,5576,1
3196,5577,1
3197,5579,1
3198,5581,2
3199,5582,2
3200,5584,2
3201,5585,1
3202,5587,1
3203,5588,1
3204,5590,1
3205,5592,1
3206,5593,1
3207,5595,1
3208,5596,1
3209,5600,1
3210,5603,4
3211,5604,1
3212,5605,8
3213,5606,3
3214,5609,1
3215,5610,1
3216,5612,13
3217,5613,1
3218,5617,4
3219,5620,5
3220,5621,2
3221,5625,9
3222,5626,7
3223,5628,1
3224,5629,1
3225,5630,17
3226,5631,1
3227,5632,1
3228,5633,1
3229,5634,1
3230,5635,1
3231,5636,1
3232,5637,1
3233,5638,1
3234,5639,1
3235,5640,1
3236,5641,3
3237,5642,1
3238,5643,1
3239,5644,1
3240,5645,1
3241,5646,1
3242,5647,1
3243,5648,3
3244,5649,1
3245,5650,1
3246,5651,9
3247,5652,1
3248,5654,1
3249,5655,1
3250,5656,3
3251,5658,1
3252,5659,1
3253,5660,3
3254,5661,1
3255,5662,1
3256,5663,7
3257,5664,1
3258,5665,1
3259,5666,1
3260,5667,3
3261,5668,1
3262,5669,2
3263,5671,1
3264,5672,1
3265,5674,2
3266,5675,4
3267,5676,1
3268,5677,3
3269,5678,1
3270,5679,1
3271,5680,1
3272,5681,1
3273,5682,2
3274,5683,377
3275,5692,1
3276,5693,1
3277,5694,3
3278,5695,1
3279,5696,1
3280,5697,1
3281,5698,1
3282,5699,1
3283,5700,1
3284,5701,3
3285,5702,2
3286,5703,2
3287,5704,1
3288,5705,1
3289,5706,7
3290,5707,7
3291,5708,1
3292,5709,1
3293,5710,2
3294,5711,1
3295,5712,1
3296,5713,1
3297,5714,1
3298,5715,1
3299,5716,2
3300,5717,1
3301,5718,1
3302,5719,1
3303,5720,1
3304,5721,1
3305,5722,1
3306,5723,1
3307,5724,1
3308,5725,1
3309,5726,20
3310,5727,22
3311,5728,1
3312,5729,10
3313,5730,1
3314,5731,1
3315,5732,1
3316,5733,1
3317,5738,1
3318,5739,1
3319,5740,1
3320,5741,1
3321,5742,1
3322,5743,2
3323,5744,1
3324,5745,2
3325,5747,1
3326,5748,1
3327,5749,1
3328,5750,1
3329,5751,1
3330,5752,1
3331,5753,3
3332,5754,4
3333,5755,3
3334,5756,9
3335,5757,4
3336,5758,1
3337,5759,1
3338,5760,6
3339,5761,1
3340,5762,1
3341,5763,1
3342,5764,7
3343,5765,1
3344,5766,1
3345,5767,1
3346,5768,1
3347,5769,3
3348,5770,1
3349,5771,1
3350,5772,1
3351,5773,1
3352,5774,2
3353,5775,1
3354,5776,1
3355,5777,1
3356,5778,1
3357,5779,1
3358,5780,1
3359,5781,1
3360,5782,1
3361,5783,1
3362,5784,1
3363,5785,1
3364,5786,1
3365,5787,1
3366,5788,1
3367,5789,1
3368,5790,1
3369,5791,1
3370,5792,1
3371,5793,1
3372,5794,1
3373,5795,1
3374,5796,1
3375,5797,1
3376,5798,1
3377,5799,1
3378,5800,1
3379,5801,1
3380,5802,1
3381,5803,1
3382,5804,1
3383,5805,1
3384,5806,1
3385,5807,2
3386,5808,1
3387,5809,1
3388,5810,1
3389,5811,1
3390,5812,1
3391,5813,8740
3392,5814,6681
3393,5815,14498
3394,5816,1189
3395,5817,13295
3396,5818,4108
3397,5819,14350
3398,5820,14468
3399,5821,1
3400,5822,1
3401,5823,2
3402,5824,2
3403,5825,1
3404,5826,1
3405,5827,1
3406,5828,5
3407,5829,1
3408,5831,1
3409,5832,1
3410,5833,1
3411,5834,1
3412,5835,2
3413,5836,1
3414,5837,1
3415,5838,1
3416,5839,1
3417,5841,4
3418,5842,1
3419,5843,1
3420,5844,1
3421,5845,1
3422,5846,1
3423,5847,1
3424,5848,1
3425,5849,2
3426,5850,1
3427,5852,1
3428,5853,1
3429,5854,2
3430,5855,1
3431,5856,1
3432,5857,1
3433,5858,1
3434,5859,1
3435,5860,1
3436,5861,1
3437,5862,1
3438,5863,1
3439,5864,2
3440,5865,1
3441,5866,1
3442,5867,1
3443,5868,1
3444,5869,2
3445,5870,1
3446,5871,1
3447,5872,1
3448,5873,1
3449,5874,1
3450,5875,1
3451,5876,1
3452,5877,3
3453,5879,1
3454,5880,1
3455,5883,1
3456,5884,1
3457,5885,1
3458,5886,1
3459,5887,1
3460,5889,2
3461,5890,1
3462,5891,2
3463,5892,2
3464,5893,1
3465,5894,1
3466,5895,1
3467,5896,1
3468,5897,1
3469,5898,2
3470,5899,2
3471,5900,1
3472,5901,2
3473,5902,1
3474,5903,1
3475,5904,3
3476,5905,3005
3477,5906,686
3478,5907,3126
3479,5908,1110
3480,5909,3144
3481,5911,3248
3482,5912,3137
3483,5913,1300
3484,5914,35
3485,5916,1
3486,5919,35
3487,5920,1
3488,5921,4
3489,5922,1
3490,5923,1
3491,5924,1
3492,5925,2
3493,5926,1
3494,5927,1
3495,5928,1
3496,5929,1
3497,5930,1
3498,5931,2
3499,5932,1
3500,5933,2
3501,5934,1
3502,5935,1
3503,5936,1
3504,5937,1
3505,5938,1
3506,5939,2
3507,5940,1
3508,5941,1
3509,5942,1
3510,5943,2
3511,5944,1
3512,5945,1
3513,5946,1
3514,5947,1
3515,5948,1
3516,5949,1
3517,5950,5
3518,5951,1
3519,5952,5
3520,5953,2
3521,5954,1
3522,5955,1
3523,5956,1
3524,5957,7
3525,5958,1
3526,5959,1
3527,5960,1
3528,5961,1
3529,5962,2
3530,5963,1
3531,5964,1
3532,5965,1
3533,5966,1
3534,5967,1
3535,5968,1
3536,5969,1
3537,5970,1
3538,5971,2
3539,5973,1
3540,5974,1
3541,5975,1
3542,5976,1
3543,5977,2
3544,5978,1
3545,5979,1
3546,5980,1
3547,5981,1
3548,5982,4
3549,5983,1
3550,5984,1
3551,5986,1
3552,5987,1
3553,5988,1
3554,5989,1
3555,5991,1
3556,5992,1
3557,5993,1
3558,5994,1
3559,5995,1
3560,5996,1
3561,5997,1
3562,5998,1
3563,5999,2
3564,6000,1
3565,6001,2
3566,6002,2
3567,6003,1
3568,6005,1
3569,6006,1
3570,6007,1
3571,6008,2
3572,6009,1
3573,6010,8
3574,6011,1
3575,6012,8
3576,6013,8
3577,6014,1
3578,6015,1
3579,6016,2
3580,6017,1
3581,6018,2
3582,6019,1
3583,6020,1
3584,6021,1
3585,6022,1
3586,6023,1
3587,6024,1
3588,6025,1
3589,6026,1
3590,6027,1
3591,6028,2
3592,6029,1
3593,6030,1
3594,6031,1
3595,6032,1
3596,6033,4
3597,6034,1
3598,6035,1
3599,6036,1
3600,6037,1
3601,6038,8
3602,6039,2
3603,6041,2
3604,6042,2
3605,6043,1
3606,6044,1
3607,6045,1
3608,6046,3
3609,6047,1
3610,6048,1
3611,6049,22
3612,6050,1
3613,6051,84
3614,6052,1
3615,6053,1
3616,6054,1
3617,6055,1
3618,6056,1
3619,6057,1
3620,6058,1
3621,6060,1
3622,6061,1
3623,6062,1
